DPTO_CCDGO,MPIO_CCDGO,CPOB_CNMBR,CPOB_NANO,CPOB_CSMBL,latitude,longitude,DPNP,DPNP_Dbl,Desplazado,Refugiados,IDPs,TotalImpct,Pop1985,Pop2015
5,2,ABEJORRAL,2011,5,5.78953996,-75.42892042,5002,5002,6697,798,3292,10787,26049,19290
54,3,ÁBREGO,2011,5,8.081204184,-73.22141743,54003,54003,6219,2155,1016,9390,30900,37997
5,4,ABRIAQUÍ,2011,5,6.633863006,-76.0647528,5004,5004,1384,473,375,2232,3067,2128
50,6,ACACÍAS,2008,5,3.991014028,-73.76560234,50006,50006,3541,11977,574,16092,30918,68888
27,6,ACANDÍ,2011,5,8.510949896,-77.27861806,27006,27006,6063,2533,9587,18183,10303,9584
41,6,ACEVEDO,2011,5,1.805529865,-75.88843536,41006,41006,6607,3677,66,10350,16962,32911
13,6,ACHÍ,2011,5,8.56785243,-74.55549177,13006,13006,15231,1107,2522,18860,34166,23051
41,13,AGRADO,2011,5,2.258829788,-75.77170304,41013,41013,309,356,0,665,7099,9061
25,1,AGUA DE DIOS,2011,5,4.375853133,-74.66954561,25001,25001,294,291,0,585,13134,10995
20,11,AGUACHICA,2012,5,8.310120968,-73.60130045,20011,20011,12964,16171,4965,34100,50131,92957
68,13,AGUADA,2011,5,6.162125609,-73.5214455,68013,68013,139,22,1,162,2663,1855
17,13,AGUADAS,2011,5,5.610592234,-75.45423466,17013,17013,2150,597,1083,3830,29027,22081
85,10,AGUAZUL,2011,5,5.169985431,-72.55258534,85010,85010,4499,2252,815,7566,15041,38530
20,13,AGUSTÍN CODAZZI,2012,5,10.04036455,-73.23743145,20013,20013,26044,8767,18249,53060,44004,50829
41,16,AIPE,2011,5,3.222344672,-75.24004108,41016,41016,2514,1370,370,4254,10345,26235
25,19,ALBÁN,2011,5,4.877954801,-74.43830055,25019,25019,591,307,112,1010,5938,5956
18,29,ALBANIA,2011,5,1.329033772,-75.87865221,18029,18029,4121,1315,856,6292,11083,6430
44,35,ALBANIA,2011,5,11.16271115,-72.58875564,44035,44035,1021,2772,589,4382,0,26606
68,20,ALBANIA,2011,5,5.758994636,-73.91406315,68020,68020,349,18,3,370,5804,5096
76,20,ALCALÁ,2011,5,4.674378925,-75.77975916,76020,76020,696,1170,25,1891,14559,21364
52,22,ALDANA,2011,5,0.882243596,-77.70037482,52022,52022,64,67,11,142,5686,6085
5,21,ALEJANDRÍA,2011,5,6.375931814,-75.14132296,5021,5021,3293,694,2923,6910,4909,3466
47,30,ALGARROBO,2011,5,10.18449656,-74.06066849,47030,47030,5787,2092,827,8706,0,12576
41,20,ALGECIRAS,2011,5,2.522555905,-75.31569465,41020,41020,14786,956,269,16011,19465,24492
19,22,ALMAGUER,2011,5,1.914277842,-76.85492444,19022,19022,4520,127,85,4732,19025,21243
15,22,ALMEIDA,2011,5,4.970528912,-73.37867863,15022,15022,39,20,0,59,5328,1754
73,24,ALPUJARRA,2011,5,3.391799957,-74.93256629,73024,73024,1404,194,70,1668,6516,4992
41,26,ALTAMIRA,2011,5,2.063408906,-75.78865559,41026,41026,248,447,9,704,2790,4293
13,30,ALTOS DEL ROSARIO,2011,5,8.792466161,-74.16523499,13030,13030,8931,715,2215,11861,0,13669
73,26,ALVARADO,2011,5,4.568164621,-74.95215175,73026,73026,1887,247,158,2292,9515,8834
5,30,AMAGÁ,2011,5,6.035833513,-75.70176247,5030,5030,1696,1150,102,2948,21984,29555
5,31,AMALFI,2011,5,6.907031798,-75.07357702,5031,5031,5295,1855,2216,9366,17515,22088
73,30,AMBALEMA,2011,5,4.785386129,-74.76179861,73030,73030,792,245,21,1058,9059,6837
25,35,ANAPOIMA,2011,5,4.56299759,-74.53066921,25035,25035,290,723,10,1023,8114,13312
52,36,ANCUYÁ,2011,5,1.262450623,-77.51461157,52036,52036,270,676,40,986,10899,7083
27,450,ANDAGOYA,2011,5,5.096608969,-76.69553012,27450,27450,4718,651,2234,7603,0,16317
76,36,ANDALUCÍA,2011,5,4.173485405,-76.16711364,76036,76036,829,410,80,1319,20556,17815
5,34,ANDES,2011,5,5.656884695,-75.87925102,5034,5034,3509,2710,456,6675,38636,45814
5,36,ANGELÓPOLIS,2011,5,6.11346482,-75.71517506,5036,5036,1108,323,522,1953,6081,8946
5,38,ANGOSTURA,2011,5,6.885366193,-75.33494799,5038,5038,2127,331,2037,4495,12680,11354
27,810,ÁNIMAS,2011,5,5.281323713,-76.62934857,27810,27810,348,786,25,1159,0,9592
25,40,ANOLAIMA,2011,5,4.761661168,-74.46378065,25040,25040,459,425,16,900,14757,12311
5,40,ANORÍ,2011,5,7.078008333,-75.1483999,5040,5040,7647,507,6559,14713,12283,17086
17,42,ANSERMA,2011,5,5.23807383,-75.78399658,17042,17042,3146,1740,648,5534,36084,33792
76,41,ANSERMANUEVO,2011,5,4.794553822,-75.99279234,76041,76041,824,979,37,1840,24917,19563
5,44,ANZÁ,2011,5,6.302230468,-75.85371333,5044,5044,1960,363,2370,4693,6327,7568
73,43,ANZOÁTEGUI,2011,5,4.627397332,-75.09630283,73043,73043,5960,758,252,6970,11239,18434
5,45,APARTADÓ,2006,5,7.882716696,-76.62618597,5045,5045,50771,59418,20960,131149,53547,178257
66,45,APÍA,2011,5,5.106519706,-75.94178944,66045,66045,1353,1266,107,2726,16772,18982
25,599,APULO,2011,5,4.52046733,-74.59377425,25599,25599,379,392,31,802,7957,7812
15,47,AQUITANIA,2011,5,5.518310389,-72.88435052,15047,15047,580,199,247,1026,18935,15241
47,53,ARACATACA,2011,5,10.59084827,-74.18629294,47053,47053,17971,5519,5658,29148,44282,39473
17,50,ARANZAZU,2011,5,5.271304385,-75.49077731,17050,17050,580,428,51,1059,14511,11422
68,51,ARATOCA,2011,5,6.693655062,-73.01743762,68051,68051,104,99,4,207,7407,8312
81,1,ARAUCA,2012,5,7.077995405,-70.76188824,81001,81001,8937,19390,7400,35727,31582,88481
81,65,ARAUQUITA,2011,5,7.029313653,-71.42763959,81065,81065,15663,4370,4213,24246,15912,41309
25,53,ARBELÁEZ,2011,5,4.272628625,-74.41472661,25053,25053,914,444,111,1469,20141,12292
54,51,ARBOLEDAS,2011,5,7.642690665,-72.798834,54051,54051,1718,176,151,2045,11115,8984
5,51,ARBOLETES,2011,5,8.850601882,-76.42668342,5051,5051,21332,9052,4679,35063,47043,40147
15,51,ARCABUCO,2011,5,5.754512761,-73.43698247,15051,15051,4,110,0,114,4976,5240
13,42,ARENAL,2011,5,8.459143837,-73.94327836,13042,13042,4936,1940,1572,8448,0,18876
5,55,ARGELIA,2011,5,5.731560894,-75.14271559,5055,5055,12169,1194,11827,25190,12043,8699
19,50,ARGELIA,2011,5,2.255549567,-77.24907523,19050,19050,20828,366,3209,24403,16609,26715
76,54,ARGELIA,2011,5,4.726972862,-76.11984964,76054,76054,912,715,110,1737,9039,6442
13,52,ARJONA,2012,5,10.2562011,-75.34551073,13052,13052,1847,6303,347,8497,37033,72514
5,59,ARMENIA,2011,5,6.156269832,-75.78700688,5059,5059,520,234,71,825,7196,4210
63,1,ARMENIA,2012,5,4.538104719,-75.68000362,63001,63001,1973,24515,303,26791,209870,296683
13,62,ARROYOHONDO,2011,5,10.25213365,-75.0199127,13062,13062,807,162,163,1132,0,9907
20,32,ASTREA,2011,5,9.496386258,-73.97471961,20032,20032,7418,1106,1117,9641,18875,19195
73,67,ATACO,2011,5,3.591164867,-75.38245402,73067,73067,15694,716,3106,19516,22227,22513
23,68,AYAPEL,2011,5,8.311131961,-75.14701164,23068,23068,6485,3160,1383,11028,42456,51164
27,73,BAGADÓ,2011,5,5.411715421,-76.41596027,27073,27073,8975,401,5633,15009,9061,8064
19,75,BALBOA,2011,5,2.041393559,-77.21654121,19075,19075,9109,836,489,10434,18575,25589
66,75,BALBOA,2011,5,4.949441236,-75.95846465,66075,66075,465,1076,18,1559,8990,6336
8,78,BARANOA,2008,5,10.79495177,-74.91621327,8078,8078,614,2242,6,2862,36182,57843
41,78,BARAYA,2011,5,3.153273692,-75.05429067,41078,41078,4426,1053,1131,6610,8613,9613
52,79,BARBACOAS,2011,5,1.673571646,-78.1382612,52079,52079,18376,3148,8826,30350,19878,37851
5,79,BARBOSA,2011,5,6.439060382,-75.33238813,5079,5079,2570,3179,1491,7240,29092,50052
68,77,BARBOSA,2012,5,5.932364863,-73.61631199,68077,68077,568,1674,19,2261,17464,28635
68,79,BARICHARA,2012,5,6.635349263,-73.22268198,68079,68079,76,119,0,195,9590,7215
50,110,BARRANCA DE UPÍA,2011,5,4.569068667,-72.9665821,50110,50110,598,964,18,1580,0,3926
68,81,BARRANCABERMEJA,2012,5,7.067975527,-73.84668574,68081,68081,28240,49094,9492,86826,158941,191768
44,78,BARRANCAS,2011,5,10.95456068,-72.7961729,44078,44078,2221,2451,3266,7938,24480,34619
13,74,BARRANCO DE LOBA,2011,5,8.946018513,-74.10621464,13074,13074,9974,703,5205,15882,20855,17768
94,343,BARRANCO MINAS,2011,5,3.494340673,-69.81506798,94343,94343,2715,80,33,2828,3052,4862
8,1,BARRANQUILLA,2011,5,10.97945934,-74.81683479,8001,8001,5939,117739,413,124091,926971,1218475
20,45,BECERRIL,2011,5,9.705162495,-73.27915878,20045,20045,8944,3160,6907,19011,13718,13453
17,88,BELALCÁZAR,2011,5,4.99324011,-75.80501528,17088,17088,452,646,2,1100,13466,10863
19,517,BELALCÁZAR,2011,5,2.645311465,-75.97192356,19517,19517,4344,368,2211,6923,26490,35059
52,83,BELÉN,2011,5,1.595644304,-77.01628783,52083,52083,811,122,41,974,5012,7518
15,87,BELÉN,2011,5,5.988336865,-72.91125457,15087,15087,118,133,0,251,10303,7400
18,94,BELÉN DE LOS ANDAQUÍES,2011,5,1.420263193,-75.8715028,18094,18094,7204,3231,2255,12690,14189,11541
66,88,BELÉN DE UMBRÍA,2011,5,5.200819102,-75.86849579,66088,66088,2413,1408,225,4046,26315,27718
27,99,BELLAVISTA,2011,5,6.569003871,-76.89508943,27099,27099,29625,261,9562,39448,9604,10099
5,88,BELLO,2011,5,6.333785562,-75.55444758,5088,5088,7634,45571,1375,54580,228927,455865
5,86,BELMIRA,2011,5,6.605435886,-75.66683652,5086,5086,532,344,30,906,5502,6760
25,86,BELTRÁN,2011,5,4.8026877,-74.74123512,25086,25086,430,133,83,646,2197,2197
15,90,BERBEO,2011,5,5.22715204,-73.12686435,15090,15090,128,125,0,253,2326,1932
52,51,BERRUECOS,2011,5,1.50342206,-77.13544969,52051,52051,391,756,5,1152,15116,7550
5,91,BETANIA,2011,5,5.749214259,-75.98176937,5091,5091,2332,849,517,3698,12731,9286
27,425,BETÉ,2011,5,5.994026128,-76.78086161,27425,27425,9413,275,1028,10716,0,29487
15,92,BETÉITIVA,2011,5,5.910482282,-72.80900067,15092,15092,19,15,0,34,3166,2069
5,93,BETULIA,2011,5,6.109099807,-75.98419075,5093,5093,10703,2393,9314,22410,15156,17542
68,92,BETULIA,2011,5,6.900068894,-73.28366584,68092,68092,1440,146,29,1615,6423,5110
70,702,BETULIA,2011,5,9.274572434,-75.24299691,70702,70702,1597,973,209,2779,9259,12544
25,95,BITUIMA,2011,5,4.872035678,-74.53969702,25095,25095,302,38,2,342,3267,2520
15,97,BOAVITA,2011,5,6.330678035,-72.58477522,15097,15097,110,24,0,134,14983,7079
52,490,BOCAS DE SATINGA,2011,5,2.347547107,-78.32877504,52490,52490,11959,2727,3529,18215,16522,31204
54,99,BOCHALEMA,2011,5,7.61206781,-72.64728173,54099,54099,160,370,93,623,6077,6973
11,1,BOGOTÁ D.C.,2011,5,4.650528403,-74.1059716,11001,11001,7290,536598,3469,547357,4225649,7878783
25,99,BOJACÁ,2011,5,4.741486257,-74.34756312,25099,25099,67,226,5,298,4192,11555
19,100,BOLÍVAR,2011,5,1.837562703,-76.9667572,19100,19100,16312,843,320,17475,49952,44611
68,101,BOLÍVAR,2011,5,5.986869791,-73.7709122,68101,68101,3862,253,213,4328,26275,12351
76,100,BOLÍVAR,2011,5,4.338137376,-76.18496326,76100,76100,3530,532,245,4307,21128,13480
20,60,BOSCONIA,2011,5,9.974371994,-73.88804193,20060,20060,7381,11271,2526,21178,21797,37248
15,104,BOYACÁ,2011,5,5.454553832,-73.36202683,15104,15104,228,67,0,295,6005,4472
5,107,BRICEÑO,2011,5,7.112513437,-75.550714,5107,5107,4754,386,1910,7050,8517,8702
15,106,BRICEÑO,2011,5,5.690164312,-73.923304,15106,15106,88,15,0,103,3503,2584
68,1,BUCARAMANGA,2011,5,7.115901444,-73.13253676,68001,68001,5644,70103,1213,76960,402840,527913
54,109,BUCARASICA,2011,5,8.039441945,-72.86692368,54109,54109,1304,351,469,2124,5146,4570
76,109,BUENAVENTURA,2012,5,3.875474306,-77.0115359,76109,76109,95509,34393,152959,282861,212455,399764
23,79,BUENAVISTA,2011,5,8.223053311,-75.48298611,23079,23079,3370,1957,433,5760,14831,21628
63,111,BUENAVISTA,2011,5,4.35862518,-75.74019566,63111,63111,64,474,6,544,4008,2833
70,110,BUENAVISTA,2011,5,9.319656143,-74.97352785,70110,70110,1062,3156,2087,6305,6277,9552
15,109,BUENAVISTA,2011,5,5.512849458,-73.94255216,15109,15109,124,104,0,228,6247,5789
19,110,BUENOS AIRES,2011,5,3.016024405,-76.6425464,19110,19110,12813,2172,5079,20064,38048,32225
52,110,BUESACO,2011,5,1.384763355,-77.15646331,52110,52110,1723,2356,428,4507,18248,25063
76,113,BUGALAGRANDE,2011,5,4.208153039,-76.15771521,76113,76113,4303,3079,2029,9411,23497,21171
5,113,BURITICÁ,2011,5,6.719529795,-75.90713079,5113,5113,2785,210,3873,6868,7161,6601
15,114,BUSBANZÁ,2011,5,5.830147697,-72.88403033,15114,15114,4,0,0,4,747,1156
25,120,CABRERA,2011,5,3.984828481,-74.48428376,25120,25120,1869,453,59,2381,4808,4499
68,121,CABRERA,2011,5,6.591726371,-73.2465433,68121,68121,25,29,0,54,2544,2267
50,124,CABUYARO,2011,5,4.285083357,-72.79274218,50124,50124,484,553,9,1046,3783,4018
94,886,CACAHUAL,1993,5,3.525812569,-67.41167629,94886,94886,23,6,0,29,816,2474
5,120,CÁCERES,2011,5,7.576321581,-75.35010831,5120,5120,12748,3488,5000,21236,19421,37806
25,123,CACHIPAY,2011,5,4.730928907,-74.43595266,25123,25123,184,323,4,511,9244,9833
54,128,CÁCHIRA,2011,5,7.741859738,-73.04849612,54128,54128,2644,406,75,3125,17709,10970
54,125,CÁCOTA,2011,5,7.268558701,-72.64217706,54125,54125,68,73,0,141,3943,1925
5,125,CAICEDO,2011,5,6.40578759,-75.98415335,5125,5125,2780,563,216,3559,6535,8205
76,122,CAICEDONIA,2011,5,4.340622278,-75.83653439,76122,76122,2187,2131,265,4583,33587,29830
70,124,CAIMITO,2011,5,8.789025103,-75.11608908,70124,70124,1731,701,38,2470,9243,12077
73,124,CAJAMARCA,2011,5,4.437770273,-75.43379586,73124,73124,4569,1632,1160,7361,20325,19656
19,130,CAJIBÍO,2011,5,2.623031089,-76.57038564,19130,19130,11867,624,1013,13504,29601,37522
25,126,CAJICÁ,2011,5,4.920280962,-74.02312705,25126,25126,79,1117,20,1216,23618,56875
13,140,CALAMAR,2011,5,10.25102481,-74.91380957,13140,13140,4048,457,164,4669,26143,23308
95,15,CALAMAR,2011,5,1.958585838,-72.65495951,95015,95015,7866,678,834,9378,7720,9091
63,130,CALARCÁ,2008,5,4.516195117,-75.64908816,63130,63130,2147,6576,819,9542,54216,77603
5,129,CALDAS,2011,5,6.091577847,-75.6344938,5129,5129,1262,3517,145,4924,45370,77847
15,131,CALDAS,2011,5,5.554468752,-73.86531035,15131,15131,18,40,3,61,5179,3638
19,137,CALDONO,2011,5,2.797508881,-76.48470182,19137,19137,2826,626,459,3911,23600,33122
68,132,CALIFORNIA,2011,5,7.348042738,-72.94578406,68132,68132,124,32,0,156,1349,1984
19,142,CALOTO,2011,5,3.033158363,-76.4084846,19142,19142,3405,1577,5654,10636,29792,17642
5,134,CAMPAMENTO,2011,5,6.9799029,-75.2986605,5134,5134,3101,345,585,4031,10161,9091
8,137,CAMPO DE LA CRUZ,2011,5,10.37862311,-74.88125195,8137,8137,141,1105,10,1256,26726,16040
41,132,CAMPOALEGRE,2011,5,2.684180352,-75.32603525,41132,41132,3008,4209,280,7497,25021,34306
15,135,CAMPOHERMOSO,2011,5,5.030630049,-73.10351821,15135,15135,523,85,8,616,5324,3847
23,90,CANALETE URBANO,2011,5,8.787600917,-76.24075326,23090,23090,6097,1977,616,8690,11567,21548
8,141,CANDELARIA,2012,5,10.45988484,-74.87980865,8141,8141,83,618,2,703,10990,12474
76,130,CANDELARIA,2011,5,3.409349462,-76.34773585,76130,76130,812,4644,23,5479,47156,81700
13,160,CANTAGALLO,2011,5,7.375411065,-73.91689961,13160,13160,12029,989,1122,14140,0,9239
5,138,CAÑASGORDAS,2011,5,6.749875686,-76.02456557,5138,5138,7168,1451,1032,9651,19023,16763
25,148,CAPARRAPÍ,2011,5,5.348139073,-74.49096772,25148,25148,4832,781,1224,6837,19502,16691
68,147,CAPITANEJO,2011,5,6.531944347,-72.69871437,68147,68147,920,66,34,1020,8036,5593
25,151,CÁQUEZA,2011,5,4.403665469,-73.94657392,25151,25151,255,290,13,558,17655,17048
5,142,CARACOLÍ,2011,5,6.402509228,-74.7592025,5142,5142,793,372,169,1334,6416,4595
5,145,CARAMANTA,2011,5,5.549094786,-75.64533157,5145,5145,651,179,33,863,8108,5362
68,152,CARCASÍ,2011,5,6.626734297,-72.62641153,68152,68152,372,33,14,419,7650,5039
5,147,CAREPA,2006,5,7.755117031,-76.65405108,5147,5147,13567,24293,5530,43390,18496,55788
52,224,CARLOSAMA,2011,5,0.86304473,-77.72969223,52224,52224,258,339,1084,1681,6564,8592
73,148,CARMEN DE APICALÁ,2011,5,4.148197586,-74.71929555,73148,73148,234,618,28,880,6469,8793
25,154,CARMEN DE CARUPA,2011,5,5.349236325,-73.90127024,25154,25154,38,66,0,104,9801,9109
5,150,CAROLINA,2011,5,6.725994352,-75.28359994,5150,5150,266,318,116,700,4251,3629
13,1,CARTAGENA DE INDIAS,2011,5,10.39881648,-75.50122922,13001,13001,12945,121634,1979,136558,554093,1001755
18,150,CARTAGENA DEL CHAIRÁ,2011,5,1.334346751,-74.84461961,18150,18150,30808,1804,11152,43764,8660,33391
76,147,CARTAGO,2012,5,4.738521916,-75.91151329,76147,76147,1811,5215,42,7068,106688,132249
97,161,CARURÚ,2011,5,1.012088146,-71.29584284,97161,97161,1323,50,300,1673,3062,3327
5,893,CASABE,2011,5,7.002806783,-73.91035362,5893,5893,12132,1665,3447,17244,7978,18613
73,152,CASABIANCA,2011,5,5.078897537,-75.120367,73152,73152,2239,204,75,2518,7845,6684
50,150,CASTILLA LA NUEVA,2011,5,3.827479437,-73.68901383,50150,50150,608,1024,4,1636,3708,9612
5,154,CAUCASIA,2012,5,7.97776037,-75.19851434,5154,5154,17002,15499,3517,36018,40322,112168
68,160,CEPITÁ,2011,5,6.753402288,-72.97451685,68160,68160,247,7,1,255,2432,1865
23,162,CERETÉ,2006,5,8.886661553,-75.79188186,23162,23162,1369,7471,51,8891,61456,91525
15,162,CERINZA,2011,5,5.955976752,-72.9477205,15162,15162,28,11,0,39,5695,3762
68,162,CERRITO,2011,5,6.843117616,-72.69472769,68162,68162,563,224,184,971,6586,5708
47,161,CERRO DE SAN ANTONIO,2011,5,10.32626159,-74.86879837,47161,47161,4677,321,114,5112,19453,7845
27,160,CÉRTEGUI,2011,5,5.372250468,-76.61139204,27160,27160,215,172,125,512,0,10068
52,240,CHACHAGÜÍ,2011,5,1.35733302,-77.28100878,52240,52240,431,1406,0,1837,0,13784
25,168,CHAGUANÍ,2011,5,4.948747105,-74.59381785,25168,25168,1095,112,256,1463,5653,3981
70,230,CHALÁN,2011,5,9.545852801,-75.31279629,70230,70230,7746,857,1758,10361,4051,4354
85,15,CHÁMEZA,2011,5,5.214106313,-72.86991815,85015,85015,1432,1045,1137,3614,1805,2460
73,168,CHAPARRAL,2011,5,3.72576111,-75.48358221,73168,73168,19904,5175,2609,27688,48372,47195
68,167,CHARALÁ,2006,5,6.285335122,-73.14666944,68167,68167,407,271,19,697,17495,10540
68,169,CHARTA,2011,5,7.280904249,-72.96850924,68169,68169,514,64,10,588,3978,2670
25,175,CHÍA,2012,5,4.865497867,-74.04957621,25175,25175,96,2892,5,2993,38862,126647
5,172,CHIGORODÓ,2012,5,7.66615645,-76.68156472,5172,5172,23021,37304,9159,69484,23329,76202
68,176,CHIMA,2011,5,6.341915036,-73.3728971,68176,68176,556,112,153,821,4084,3087
23,168,CHIMÁ,2011,5,9.149432631,-75.62788036,23168,23168,449,400,59,908,11202,15018
20,175,CHIMICHAGUA,2011,5,9.257749906,-73.81279543,20175,20175,7720,2868,1236,11824,27010,30658
54,172,CHINÁCOTA,2011,5,7.602562969,-72.60245029,54172,54172,344,942,7,1293,12299,16348
15,172,CHINAVITA,2011,5,5.167416629,-73.36862894,15172,15172,125,130,0,255,4488,3528
17,174,CHINCHINÁ,2008,5,4.985518004,-75.60638497,17174,17174,1365,2332,17,3714,48125,51492
23,182,CHINÚ,2011,5,9.106070218,-75.40063825,23182,23182,1417,2003,500,3920,33256,48304
25,178,CHIPAQUE,2011,5,4.442530707,-74.04459817,25178,25178,205,117,15,337,9556,8400
68,179,CHIPATÁ,2011,5,6.062589832,-73.63728406,68179,68179,131,41,0,172,6959,5088
15,176,CHIQUINQUIRÁ,2011,5,5.614851057,-73.81871071,15176,15176,357,1369,33,1759,35807,65274
15,232,CHÍQUIZA,2011,5,5.604432394,-73.48495517,15232,15232,10,0,0,10,5736,5484
20,178,CHIRIGUANÁ,2011,5,9.36137942,-73.60091321,20178,20178,7772,3813,3804,15389,21245,19650
15,180,CHISCAS,2011,5,6.553005172,-72.50014039,15180,15180,488,19,43,550,7566,4291
15,183,CHITA,2011,5,6.187257707,-72.47130795,15183,15183,1016,90,124,1230,17075,9542
54,174,CHITAGÁ,2011,5,7.138537607,-72.66480971,54174,54174,646,80,57,783,11614,10373
15,185,CHITARAQUE,2011,5,6.027475489,-73.44692936,15185,15185,131,177,0,308,6799,5687
15,187,CHIVATÁ,2011,5,5.558707125,-73.28241732,15187,15187,7,8,0,15,3191,6199
47,170,CHIVOLO,2011,5,10.02800918,-74.6209275,47170,47170,10520,1464,1773,13757,16860,15960
15,236,CHIVOR,2011,5,4.887625757,-73.36850057,15236,15236,261,40,26,327,0,1795
25,181,CHOACHÍ,2011,5,4.528355877,-73.92267491,25181,25181,77,186,5,268,12740,10729
25,183,CHOCONTÁ,2011,5,5.145356644,-73.68337298,25183,25183,98,392,0,490,16947,25257
13,188,CICUCO,2011,5,9.275398729,-74.6455241,13188,13188,812,591,66,1469,0,11118
47,189,CIÉNAGA,2008,5,11.00743283,-74.24136807,47189,47189,36689,10049,7101,53839,135786,104331
23,189,CIÉNAGA DE ORO,2011,5,8.878176595,-75.62210934,23189,23189,1158,1797,33,2988,41083,64226
15,189,CIÉNEGA,2011,5,5.409521134,-73.29608968,15189,15189,6,23,0,29,5991,4754
68,190,CIMITARRA,2006,5,6.315265618,-73.95091914,68190,68190,6483,3344,763,10590,20206,44733
63,190,CIRCASIA,2011,5,4.617299132,-75.63580484,63190,63190,443,2323,14,2780,19171,29897
5,190,CISNEROS,2011,5,6.538875199,-75.08623906,5190,5190,993,1119,13,2125,9238,9058
5,101,CIUDAD BOLÍVAR,2011,5,5.851067449,-76.02279586,5101,5101,3815,2069,405,6289,30208,27084
